-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2025 in LST
Location: Latitude  -8.6836   Longitude 115.262 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 313.73 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (MJ/hr) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (MJ/hr) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,WS2M,RH2M
2023,7,10,8,0.07,0.0,1.42,24.36,1.87,88.01
2023,7,10,9,0.12,0.0,3.8,25.44,1.95,80.53
2023,7,10,10,0.15,0.0,6.5,26.29,1.94,75.24
2023,7,10,11,0.18,0.01,8.57,26.84,1.89,72.36
2023,7,10,12,0.18,0.01,9.07,27.12,1.87,71.0
2023,7,10,13,0.17,0.01,8.25,27.11,1.91,70.87
2023,7,10,14,0.14,0.0,5.95,26.85,2.0,71.75
2023,7,10,15,0.1,0.0,3.2,26.36,2.12,73.57
2023,7,10,16,0.06,0.0,1.05,25.62,2.17,77.02
2023,7,10,17,0.02,0.0,0.08,24.63,2.15,82.72
2023,7,10,18,0.0,0.0,0.0,23.79,2.13,87.27
2023,7,10,19,0.0,0.0,0.0,23.41,2.16,89.1
2023,7,10,20,0.0,0.0,0.0,23.21,2.14,89.81
2023,7,10,21,0.0,0.0,0.0,23.04,2.05,90.56
2023,7,10,22,0.0,0.0,0.0,22.87,2.0,91.17
2023,7,10,23,0.0,0.0,0.0,22.74,1.99,91.45
2023,7,11,0,0.0,0.0,0.0,22.62,2.01,91.53
2023,7,11,1,0.0,0.0,0.0,22.53,2.06,91.44
2023,7,11,2,0.0,0.0,0.0,22.42,2.1,91.62
2023,7,11,3,0.0,0.0,0.0,22.33,2.17,91.76
2023,7,11,4,0.0,0.0,0.0,22.26,2.25,91.76
2023,7,11,5,0.0,0.0,0.0,22.18,2.23,91.99
2023,7,11,6,0.0,0.0,0.0,22.12,2.18,92.14
2023,7,11,7,0.02,0.0,0.17,22.6,2.2,90.05
2023,7,11,8,0.06,0.0,1.4,23.52,2.2,84.31
2023,7,11,9,0.11,0.0,3.8,24.47,2.23,78.17
2023,7,11,10,0.15,0.0,6.62,25.28,2.17,73.79
2023,7,11,11,0.18,0.01,8.65,25.9,2.1,70.43
2023,7,11,12,0.18,0.01,9.4,26.3,2.02,68.64
2023,7,11,13,0.16,0.01,7.97,26.46,1.97,67.59
2023,7,11,14,0.14,0.0,6.07,26.35,1.96,68.26
2023,7,11,15,0.1,0.0,3.2,25.92,1.99,70.83
2023,7,11,16,0.05,0.0,1.05,25.23,2.02,74.96
2023,7,11,17,0.02,0.0,0.1,24.27,1.97,81.37
2023,7,11,18,0.0,0.0,0.0,23.36,1.96,87.35
2023,7,11,19,0.0,0.0,0.0,23.01,1.98,89.95
2023,7,11,20,0.0,0.0,0.0,22.95,2.01,90.38
2023,7,11,21,0.0,0.0,0.0,22.9,1.97,90.51
2023,7,11,22,0.0,0.0,0.0,22.77,1.91,90.9
2023,7,11,23,0.0,0.0,0.0,22.66,1.91,90.55
2023,7,12,0,0.0,0.0,0.0,22.52,1.87,90.05
2023,7,12,1,0.0,0.0,0.0,22.34,1.87,89.45
2023,7,12,2,0.0,0.0,0.0,22.2,1.9,88.66
2023,7,12,3,0.0,0.0,0.0,22.13,1.95,87.69
2023,7,12,4,0.0,0.0,0.0,22.07,2.02,87.03
2023,7,12,5,0.0,0.0,0.0,22.06,2.03,86.8
2023,7,12,6,0.0,0.0,0.0,22.11,2.01,86.98
2023,7,12,7,0.02,0.0,0.17,22.53,2.0,86.08
2023,7,12,8,0.06,0.0,1.33,23.39,1.9,82.77
2023,7,12,9,0.1,0.0,3.5,24.43,1.84,77.55
2023,7,12,10,0.14,0.0,6.28,25.37,1.83,74.01
2023,7,12,11,0.17,0.01,8.27,26.06,1.84,72.05
2023,7,12,12,0.18,0.01,9.15,26.53,1.79,71.13
2023,7,12,13,0.16,0.01,7.93,26.78,1.71,70.83
2023,7,12,14,0.14,0.0,5.78,26.62,1.65,72.07
2023,7,12,15,0.09,0.0,2.92,26.06,1.62,75.42
2023,7,12,16,0.05,0.0,0.95,25.24,1.6,81.39
2023,7,12,17,0.01,0.0,0.08,24.51,1.6,87.11
2023,7,12,18,0.0,0.0,0.0,23.98,1.61,90.57
2023,7,12,19,0.0,0.0,0.0,23.69,1.57,92.23
2023,7,12,20,0.0,0.0,0.0,23.56,1.56,92.89
2023,7,12,21,0.0,0.0,0.0,23.45,1.55,93.53
2023,7,12,22,0.0,0.0,0.0,23.38,1.6,94.04
2023,7,12,23,0.0,0.0,0.0,23.35,1.63,94.54
2023,7,13,0,0.0,0.0,0.0,23.36,1.68,94.74
2023,7,13,1,0.0,0.0,0.0,23.34,1.74,94.65
2023,7,13,2,0.0,0.0,0.0,23.28,1.82,94.57
2023,7,13,3,0.0,0.0,0.0,23.22,1.84,94.55
2023,7,13,4,0.0,0.0,0.0,23.19,1.86,94.44
2023,7,13,5,0.0,0.0,0.0,23.17,1.9,94.41
2023,7,13,6,0.0,0.0,0.0,23.18,1.93,94.16
2023,7,13,7,0.02,0.0,0.15,23.5,1.97,93.17
2023,7,13,8,0.05,0.0,1.2,24.11,1.99,90.64
2023,7,13,9,0.08,0.0,3.15,24.95,2.18,83.96
2023,7,13,10,0.12,0.0,5.35,25.74,2.2,78.97
2023,7,13,11,0.13,0.0,6.68,26.22,2.19,76.44
2023,7,13,12,0.16,0.01,8.0,26.57,2.15,74.95
2023,7,13,13,0.14,0.0,6.78,26.73,2.14,74.36
2023,7,13,14,0.11,0.0,4.93,26.64,2.14,75.01
2023,7,13,15,0.08,0.0,2.58,26.12,2.17,77.72
2023,7,13,16,0.04,0.0,0.88,25.33,2.16,81.92
2023,7,13,17,0.01,0.0,0.08,24.43,2.1,87.22
2023,7,13,18,0.0,0.0,0.0,23.81,2.09,90.53
2023,7,13,19,0.0,0.0,0.0,23.59,2.07,91.08
2023,7,13,20,0.0,0.0,0.0,23.46,2.04,91.13
2023,7,13,21,0.0,0.0,0.0,23.36,2.0,90.98
2023,7,13,22,0.0,0.0,0.0,23.26,1.95,91.11
2023,7,13,23,0.0,0.0,0.0,23.17,1.89,91.29
2023,7,14,0,0.0,0.0,0.0,23.05,1.82,91.55
2023,7,14,1,0.0,0.0,0.0,22.91,1.78,91.73
2023,7,14,2,0.0,0.0,0.0,22.76,1.77,91.85
2023,7,14,3,0.0,0.0,0.0,22.62,1.76,91.93
2023,7,14,4,0.0,0.0,0.0,22.5,1.73,92.26
2023,7,14,5,0.0,0.0,0.0,22.44,1.7,92.63
2023,7,14,6,0.0,0.0,0.0,22.43,1.68,93.02
2023,7,14,7,0.02,0.0,0.15,22.84,1.67,92.41
2023,7,14,8,0.05,0.0,1.12,23.73,1.72,88.22
2023,7,14,9,0.09,0.0,3.03,24.91,1.87,80.61
2023,7,14,10,0.12,0.0,5.22,25.79,1.93,75.89
2023,7,14,11,0.15,0.0,7.12,26.33,2.01,73.42
2023,7,14,12,0.16,0.01,7.8,26.6,2.09,72.41
2023,7,14,13,0.15,0.0,7.2,26.66,2.14,72.17
2023,7,14,14,0.12,0.0,5.1,26.47,2.16,72.93
2023,7,14,15,0.09,0.0,2.92,26.03,2.14,74.96
2023,7,14,16,0.05,0.0,0.9,25.28,2.08,79.19
2023,7,14,17,0.01,0.0,0.08,24.33,1.95,84.91
2023,7,14,18,0.0,0.0,0.0,23.55,1.89,89.41
2023,7,14,19,0.0,0.0,0.0,23.27,1.89,91.01
2023,7,14,20,0.0,0.0,0.0,23.15,1.86,91.52
2023,7,14,21,0.0,0.0,0.0,23.05,1.87,91.76
2023,7,14,22,0.0,0.0,0.0,22.99,1.87,91.86
2023,7,14,23,0.0,0.0,0.0,22.92,1.81,92.11
2023,7,15,0,0.0,0.0,0.0,22.84,1.73,92.52
2023,7,15,1,0.0,0.0,0.0,22.75,1.61,92.98
2023,7,15,2,0.0,0.0,0.0,22.65,1.53,93.45
2023,7,15,3,0.0,0.0,0.0,22.54,1.51,94.05
2023,7,15,4,0.0,0.0,0.0,22.49,1.54,94.45
2023,7,15,5,0.0,0.0,0.0,22.45,1.59,94.81
2023,7,15,6,0.0,0.0,0.0,22.43,1.66,94.91
2023,7,15,7,0.02,0.0,0.15,22.89,1.72,93.18
2023,7,15,8,0.06,0.0,1.27,23.76,1.71,88.88
2023,7,15,9,0.1,0.0,3.42,24.85,1.78,81.55
2023,7,15,10,0.14,0.0,6.1,25.63,1.72,76.98
2023,7,15,11,0.17,0.01,7.97,26.16,1.66,74.38
2023,7,15,12,0.18,0.01,8.73,26.41,1.63,73.54
2023,7,15,13,0.17,0.01,7.95,26.5,1.63,73.18
2023,7,15,14,0.14,0.0,5.75,26.28,1.64,74.45
2023,7,15,15,0.1,0.0,3.12,25.85,1.67,76.74
2023,7,15,16,0.06,0.0,1.05,25.29,1.68,79.91
2023,7,15,17,0.02,0.0,0.1,24.45,1.66,85.35
2023,7,15,18,0.0,0.0,0.0,23.69,1.67,90.08
2023,7,15,19,0.0,0.0,0.0,23.35,1.69,91.61
2023,7,15,20,0.0,0.0,0.0,23.17,1.64,92.14
2023,7,15,21,0.0,0.0,0.0,23.03,1.62,92.43
2023,7,15,22,0.0,0.0,0.0,22.9,1.59,92.56
2023,7,15,23,0.0,0.0,0.0,22.77,1.55,92.61
2023,7,16,0,0.0,0.0,0.0,22.62,1.51,92.85
2023,7,16,1,0.0,0.0,0.0,22.47,1.48,93.18
2023,7,16,2,0.0,0.0,0.0,22.35,1.53,93.42
2023,7,16,3,0.0,0.0,0.0,22.24,1.59,93.57
2023,7,16,4,0.0,0.0,0.0,22.19,1.63,93.36
2023,7,16,5,0.0,0.0,0.0,22.13,1.62,93.27
2023,7,16,6,0.0,0.0,0.0,22.11,1.61,93.15
2023,7,16,7,0.02,0.0,0.17,22.67,1.68,90.33
2023,7,16,8,0.06,0.0,1.3,23.68,1.69,83.62
2023,7,16,9,0.1,0.0,3.4,24.53,1.7,78.07
2023,7,16,10,0.14,0.0,6.32,25.19,1.71,74.31
2023,7,16,11,0.15,0.01,7.62,25.78,1.76,71.47
2023,7,16,12,0.17,0.01,8.82,26.19,1.82,69.53
2023,7,16,13,0.16,0.01,7.8,26.28,1.85,69.14
2023,7,16,14,0.14,0.0,5.78,26.11,1.86,69.93
2023,7,16,15,0.1,0.0,3.0,25.7,1.88,71.9
2023,7,16,16,0.05,0.0,1.02,25.03,1.89,75.51
2023,7,16,17,0.02,0.0,0.1,24.01,1.83,81.9
2023,7,16,18,0.0,0.0,0.0,23.1,1.81,87.51
2023,7,16,19,0.0,0.0,0.0,22.71,1.85,89.83
2023,7,16,20,0.0,0.0,0.0,22.51,1.84,90.93
2023,7,16,21,0.0,0.0,0.0,22.33,1.83,91.89
2023,7,16,22,0.0,0.0,0.0,22.19,1.85,92.28
2023,7,16,23,0.0,0.0,0.0,22.06,1.9,92.65
2023,7,17,0,0.0,0.0,0.0,21.97,1.97,93.03
2023,7,17,1,0.0,0.0,0.0,21.96,2.01,93.06
2023,7,17,2,0.0,0.0,0.0,21.97,1.99,93.09
2023,7,17,3,0.0,0.0,0.0,21.96,1.99,92.73
2023,7,17,4,0.0,0.0,0.0,21.87,1.94,92.89
2023,7,17,5,0.0,0.0,0.0,21.79,1.89,93.13
2023,7,17,6,0.0,0.0,0.0,21.76,1.82,93.17
2023,7,17,7,0.02,0.0,0.17,22.32,1.81,90.65
2023,7,17,8,0.06,0.0,1.42,23.36,1.83,84.66
2023,7,17,9,0.11,0.0,3.72,24.41,1.86,78.57
2023,7,17,10,0.13,0.0,6.07,25.26,1.85,74.41
2023,7,17,11,0.16,0.01,8.05,25.86,1.87,72.04
2023,7,17,12,0.17,0.01,8.8,26.21,1.9,71.27
2023,7,17,13,0.17,0.01,8.5,26.34,1.95,71.33
2023,7,17,14,0.14,0.0,6.18,26.22,2.02,72.36
2023,7,17,15,0.1,0.0,3.35,25.84,2.08,74.25
2023,7,17,16,0.06,0.0,1.15,25.22,2.12,77.38
2023,7,17,17,0.02,0.0,0.1,24.33,2.04,82.44
2023,7,17,18,0.0,0.0,0.0,23.51,2.03,86.71
2023,7,17,19,0.0,0.0,0.0,23.16,2.06,87.92
2023,7,17,20,0.0,0.0,0.0,22.91,2.04,88.93
2023,7,17,21,0.0,0.0,0.0,22.73,2.02,89.38
2023,7,17,22,0.0,0.0,0.0,22.57,2.01,89.59
2023,7,17,23,0.0,0.0,0.0,22.39,1.99,89.94
2023,7,18,0,0.0,0.0,0.0,22.25,1.96,90.35
2023,7,18,1,0.0,0.0,0.0,22.13,1.91,90.81
2023,7,18,2,0.0,0.0,0.0,22.06,1.88,91.01
2023,7,18,3,0.0,0.0,0.0,22.0,1.86,91.17
2023,7,18,4,0.0,0.0,0.0,21.94,1.85,91.28
2023,7,18,5,0.0,0.0,0.0,21.89,1.83,91.36
2023,7,18,6,0.0,0.0,0.0,21.88,1.81,91.34
2023,7,18,7,0.02,0.0,0.2,22.45,1.82,88.94
2023,7,18,8,0.07,0.0,1.5,23.56,1.81,82.3
2023,7,18,9,0.11,0.0,3.9,24.56,1.81,76.65
2023,7,18,10,0.15,0.0,6.78,25.44,1.81,71.93
2023,7,18,11,0.18,0.01,8.95,26.08,1.83,68.25
2023,7,18,12,0.19,0.01,9.93,26.44,1.84,66.18
2023,7,18,13,0.17,0.01,8.8,26.51,1.86,66.03
2023,7,18,14,0.15,0.0,6.62,26.34,1.89,66.53
2023,7,18,15,0.11,0.0,3.5,25.94,1.92,68.48
2023,7,18,16,0.06,0.0,1.2,25.25,1.94,73.02
2023,7,18,17,0.02,0.0,0.12,24.26,1.95,80.28
2023,7,18,18,0.0,0.0,0.0,23.33,1.97,86.57
2023,7,18,19,0.0,0.0,0.0,22.93,2.06,89.63
2023,7,18,20,0.0,0.0,0.0,22.76,2.08,90.84
2023,7,18,21,0.0,0.0,0.0,22.67,2.12,90.82
2023,7,18,22,0.0,0.0,0.0,22.56,2.12,90.76
2023,7,18,23,0.0,0.0,0.0,22.43,2.08,90.86
2023,7,19,0,0.0,0.0,0.0,22.3,2.03,91.0
2023,7,19,1,0.0,0.0,0.0,22.18,2.03,90.99
2023,7,19,2,0.0,0.0,0.0,22.06,2.04,90.98
2023,7,19,3,0.0,0.0,0.0,21.96,2.07,90.86
2023,7,19,4,0.0,0.0,0.0,21.9,2.1,90.64
2023,7,19,5,0.0,0.0,0.0,21.82,2.11,90.38
2023,7,19,6,0.0,0.0,0.0,21.73,2.13,90.25
2023,7,19,7,0.02,0.0,0.2,22.29,2.22,87.2
2023,7,19,8,0.06,0.0,1.42,23.28,2.25,81.2
2023,7,19,9,0.11,0.0,3.75,24.25,2.34,74.64
2023,7,19,10,0.15,0.0,6.78,25.02,2.34,70.34
2023,7,19,11,0.18,0.01,9.0,25.51,2.34,67.67
2023,7,19,12,0.19,0.01,9.82,25.76,2.34,66.4
2023,7,19,13,0.18,0.01,8.85,25.8,2.33,65.96
2023,7,19,14,0.15,0.0,6.38,25.66,2.32,66.05
2023,7,19,15,0.11,0.0,3.5,25.23,2.3,67.46
2023,7,19,16,0.06,0.0,1.2,24.47,2.24,70.71
2023,7,19,17,0.02,0.0,0.1,23.52,2.11,76.34
2023,7,19,18,0.0,0.0,0.0,22.81,2.03,80.72
2023,7,19,19,0.0,0.0,0.0,22.5,1.94,82.99
2023,7,19,20,0.0,0.0,0.0,22.3,1.86,84.33
2023,7,19,21,0.0,0.0,0.0,22.14,1.79,85.11
2023,7,19,22,0.0,0.0,0.0,21.98,1.75,85.7
2023,7,19,23,0.0,0.0,0.0,21.83,1.71,86.29
2023,7,20,0,0.0,0.0,0.0,21.62,1.69,87.32
2023,7,20,1,0.0,0.0,0.0,21.45,1.73,87.96
2023,7,20,2,0.0,0.0,0.0,21.35,1.78,87.92
2023,7,20,3,0.0,0.0,0.0,21.31,1.8,87.63
2023,7,20,4,0.0,0.0,0.0,21.26,1.78,87.48
2023,7,20,5,0.0,0.0,0.0,21.19,1.76,87.69
2023,7,20,6,0.0,0.0,0.0,21.15,1.75,87.87
2023,7,20,7,0.02,0.0,0.2,21.7,1.77,85.9
2023,7,20,8,0.07,0.0,1.45,22.87,1.83,79.59
2023,7,20,9,0.11,0.0,3.8,23.87,1.96,72.96
2023,7,20,10,0.15,0.0,6.65,24.63,1.99,69.29
2023,7,20,11,0.18,0.01,8.82,25.19,2.03,66.88
2023,7,20,12,0.19,0.01,9.7,25.48,2.03,65.74
2023,7,20,13,0.18,0.01,8.6,25.5,2.04,66.0
2023,7,20,14,0.15,0.0,6.25,25.29,2.03,67.12
2023,7,20,15,0.11,0.0,3.4,24.86,2.01,69.04
2023,7,20,16,0.06,0.0,1.15,24.16,1.97,72.3
2023,7,20,17,0.02,0.0,0.1,23.24,1.84,78.23
2023,7,20,18,0.0,0.0,0.0,22.42,1.75,84.15
2023,7,20,19,0.0,0.0,0.0,22.12,1.74,86.81
2023,7,20,20,0.0,0.0,0.0,21.99,1.74,87.86
2023,7,20,21,0.0,0.0,0.0,21.9,1.7,88.51
2023,7,20,22,0.0,0.0,0.0,21.84,1.71,88.91
2023,7,20,23,0.0,0.0,0.0,21.79,1.72,89.12
2023,7,21,0,0.0,0.0,0.0,21.71,1.71,89.6
2023,7,21,1,0.0,0.0,0.0,21.65,1.71,90.02
2023,7,21,2,0.0,0.0,0.0,21.61,1.71,90.16
2023,7,21,3,0.0,0.0,0.0,21.57,1.74,90.19
2023,7,21,4,0.0,0.0,0.0,21.54,1.76,89.99
2023,7,21,5,0.0,0.0,0.0,21.5,1.74,89.7
2023,7,21,6,0.0,0.0,0.0,21.47,1.71,89.42
2023,7,21,7,0.02,0.0,0.17,21.98,1.78,86.96
2023,7,21,8,0.07,0.0,1.45,23.0,1.81,81.02
2023,7,21,9,0.11,0.0,3.8,24.1,1.89,73.73
2023,7,21,10,0.15,0.0,6.57,24.86,1.88,69.73
2023,7,21,11,0.18,0.01,8.55,25.4,1.88,67.35
2023,7,21,12,0.19,0.01,9.52,25.82,1.85,65.89
2023,7,21,13,0.17,0.01,8.43,25.95,1.8,65.61
2023,7,21,14,0.15,0.0,6.2,25.73,1.74,66.73
2023,7,21,15,0.11,0.0,3.38,25.35,1.7,68.82
2023,7,21,16,0.06,0.0,1.15,24.65,1.66,72.71
2023,7,21,17,0.02,0.0,0.1,23.67,1.54,79.57
2023,7,21,18,0.0,0.0,0.0,22.75,1.49,86.46
2023,7,21,19,0.0,0.0,0.0,22.4,1.51,89.52
2023,7,21,20,0.0,0.0,0.0,22.27,1.52,90.97
2023,7,21,21,0.0,0.0,0.0,22.18,1.5,91.73
2023,7,21,22,0.0,0.0,0.0,22.05,1.48,92.29
2023,7,21,23,0.0,0.0,0.0,22.03,1.53,92.32
2023,7,22,0,0.0,0.0,0.0,22.09,1.61,91.84
2023,7,22,1,0.0,0.0,0.0,22.09,1.67,91.86
2023,7,22,2,0.0,0.0,0.0,22.09,1.77,91.82
2023,7,22,3,0.0,0.0,0.0,22.12,1.86,91.86
2023,7,22,4,0.0,0.0,0.0,22.12,1.87,92.26
2023,7,22,5,0.0,0.0,0.0,22.09,1.9,92.79
2023,7,22,6,0.0,0.0,0.0,22.12,1.93,92.85
2023,7,22,7,0.02,0.0,0.17,22.63,2.03,90.62
2023,7,22,8,0.06,0.0,1.38,23.53,2.18,84.85
2023,7,22,9,0.11,0.0,3.65,24.41,2.33,78.71
2023,7,22,10,0.15,0.0,6.47,25.14,2.36,74.4
2023,7,22,11,0.18,0.01,8.57,25.68,2.4,71.49
2023,7,22,12,0.19,0.01,9.4,26.0,2.41,69.76
2023,7,22,13,0.18,0.01,8.48,26.1,2.39,69.25
2023,7,22,14,0.15,0.0,6.1,25.99,2.37,69.6
2023,7,22,15,0.11,0.0,3.3,25.64,2.34,70.95
2023,7,22,16,0.06,0.0,1.12,24.95,2.28,74.27
2023,7,22,17,0.02,0.0,0.1,23.95,2.22,79.75
2023,7,22,18,0.0,0.0,0.0,23.09,2.19,84.05
2023,7,22,19,0.0,0.0,0.0,22.75,2.21,85.09
2023,7,22,20,0.0,0.0,0.0,22.62,2.19,84.72
2023,7,22,21,0.0,0.0,0.0,22.49,2.14,84.36
2023,7,22,22,0.0,0.0,0.0,22.33,2.12,84.0
2023,7,22,23,0.0,0.0,0.0,22.12,2.11,84.23
2023,7,23,0,0.0,0.0,0.0,21.93,2.09,84.55
2023,7,23,1,0.0,0.0,0.0,21.76,2.06,84.94
2023,7,23,2,0.0,0.0,0.0,21.55,2.02,85.88
2023,7,23,3,0.0,0.0,0.0,21.35,1.99,87.04
2023,7,23,4,0.0,0.0,0.0,21.22,1.96,87.74
2023,7,23,5,0.0,0.0,0.0,21.11,1.86,88.6
2023,7,23,6,0.0,0.0,0.0,21.04,1.79,89.52
2023,7,23,7,0.02,0.0,0.17,21.6,1.8,88.11
2023,7,23,8,0.06,0.0,1.42,22.72,1.81,82.46
2023,7,23,9,0.11,0.0,3.72,23.94,1.87,74.48
2023,7,23,10,0.15,0.0,6.43,24.81,1.84,70.32
2023,7,23,11,0.17,0.01,8.38,25.47,1.81,67.88
2023,7,23,12,0.17,0.01,8.93,25.88,1.8,66.59
2023,7,23,13,0.16,0.01,8.02,26.04,1.8,66.2
2023,7,23,14,0.13,0.0,5.68,25.88,1.81,67.14
2023,7,23,15,0.1,0.0,3.12,25.46,1.84,69.03
2023,7,23,16,0.05,0.0,1.02,24.78,1.85,72.47
2023,7,23,17,0.02,0.0,0.1,23.78,1.82,78.23
2023,7,23,18,0.0,0.0,0.0,22.88,1.76,83.26
2023,7,23,19,0.0,0.0,0.0,22.47,1.76,85.59
2023,7,23,20,0.0,0.0,0.0,22.29,1.75,86.48
2023,7,23,21,0.0,0.0,0.0,22.12,1.68,87.06
2023,7,23,22,0.0,0.0,0.0,21.95,1.61,87.5
2023,7,23,23,0.0,0.0,0.0,21.77,1.52,88.05
2023,7,24,0,0.0,0.0,0.0,21.55,1.49,88.73
2023,7,24,1,0.0,0.0,0.0,21.37,1.48,89.14
2023,7,24,2,0.0,0.0,0.0,21.25,1.49,89.47
2023,7,24,3,0.0,0.0,0.0,21.2,1.51,89.68
2023,7,24,4,0.0,0.0,0.0,21.12,1.53,90.37
2023,7,24,5,0.0,0.0,0.0,21.06,1.51,91.34
2023,7,24,6,0.0,0.0,0.0,20.97,1.49,92.64
2023,7,24,7,0.02,0.0,0.17,21.76,1.49,90.1
2023,7,24,8,0.06,0.0,1.4,23.27,1.41,83.17
2023,7,24,9,0.11,0.0,3.72,24.57,1.34,76.08
2023,7,24,10,0.14,0.0,6.47,25.68,1.18,70.63
2023,7,24,11,0.17,0.01,8.3,26.53,0.97,67.08
2023,7,24,12,0.18,0.01,9.18,27.11,0.82,64.69
2023,7,24,13,0.16,0.01,8.1,27.43,0.82,63.08
2023,7,24,14,0.14,0.0,6.03,27.2,0.94,64.44
2023,7,24,15,0.1,0.0,3.25,26.72,1.17,67.32
2023,7,24,16,0.06,0.0,1.12,25.89,1.43,72.77
2023,7,24,17,0.02,0.0,0.1,24.77,1.59,81.16
2023,7,24,18,0.0,0.0,0.0,23.64,1.66,88.18
2023,7,24,19,0.0,0.0,0.0,23.04,1.71,91.61
2023,7,24,20,0.0,0.0,0.0,22.83,1.76,92.74
2023,7,24,21,0.0,0.0,0.0,22.75,1.74,92.94
2023,7,24,22,0.0,0.0,0.0,22.61,1.69,93.4
2023,7,24,23,0.0,0.0,0.0,22.48,1.69,93.75
2023,7,25,0,0.0,0.0,0.0,22.37,1.76,93.68
2023,7,25,1,0.0,0.0,0.0,22.25,1.81,93.59
2023,7,25,2,0.0,0.0,0.0,22.18,1.86,93.28
2023,7,25,3,0.0,0.0,0.0,22.08,1.89,93.26
2023,7,25,4,0.0,0.0,0.0,22.01,1.89,93.33
2023,7,25,5,0.0,0.0,0.0,21.95,1.9,93.4
2023,7,25,6,0.0,0.0,0.0,21.92,1.9,93.08
2023,7,25,7,0.02,0.0,0.2,22.43,1.97,90.74
2023,7,25,8,0.07,0.0,1.5,23.52,1.97,84.19
2023,7,25,9,0.11,0.0,3.95,24.64,1.96,76.88
2023,7,25,10,0.15,0.0,6.82,25.5,1.83,72.21
2023,7,25,11,0.17,0.01,8.82,26.16,1.71,69.61
2023,7,25,12,0.18,0.01,9.3,26.63,1.63,68.26
2023,7,25,13,0.16,0.01,8.25,26.91,1.63,67.47
2023,7,25,14,0.14,0.0,6.15,26.79,1.68,68.33
2023,7,25,15,0.09,0.0,3.17,26.39,1.75,70.65
2023,7,25,16,0.05,0.0,1.1,25.6,1.83,75.39
2023,7,25,17,0.02,0.0,0.1,24.56,1.92,81.88
2023,7,25,18,0.0,0.0,0.0,23.59,1.98,87.27
2023,7,25,19,0.0,0.0,0.0,23.06,1.99,90.23
2023,7,25,20,0.0,0.0,0.0,22.77,1.94,91.67
2023,7,25,21,0.0,0.0,0.0,22.59,1.92,92.44
2023,7,25,22,0.0,0.0,0.0,22.47,1.89,92.74
2023,7,25,23,0.0,0.0,0.0,22.35,1.84,93.21
2023,7,26,0,0.0,0.0,0.0,22.25,1.83,93.6
2023,7,26,1,0.0,0.0,0.0,22.16,1.83,93.91
2023,7,26,2,0.0,0.0,0.0,22.06,1.84,94.15
2023,7,26,3,0.0,0.0,0.0,21.97,1.86,94.36
2023,7,26,4,0.0,0.0,0.0,21.89,1.87,94.47
2023,7,26,5,0.0,0.0,0.0,21.82,1.85,94.49
2023,7,26,6,0.0,0.0,0.0,21.76,1.83,94.29
2023,7,26,7,0.02,0.0,0.17,22.22,1.84,92.08
2023,7,26,8,0.06,0.0,1.4,23.27,1.85,85.21
2023,7,26,9,0.11,0.0,3.72,24.45,1.87,77.27
2023,7,26,10,0.15,0.0,6.45,25.36,1.82,72.06
2023,7,26,11,0.17,0.01,8.43,26.04,1.77,68.48
2023,7,26,12,0.18,0.01,9.32,26.37,1.71,66.97
2023,7,26,13,0.17,0.01,8.35,26.44,1.68,66.46
2023,7,26,14,0.15,0.0,6.15,26.27,1.65,67.04
2023,7,26,15,0.11,0.0,3.35,25.86,1.64,68.8
2023,7,26,16,0.06,0.0,1.12,25.13,1.67,72.63
2023,7,26,17,0.02,0.0,0.1,24.07,1.65,79.38
2023,7,26,18,0.0,0.0,0.0,23.02,1.64,85.61
2023,7,26,19,0.0,0.0,0.0,22.52,1.61,88.7
2023,7,26,20,0.0,0.0,0.0,22.27,1.56,90.42
2023,7,26,21,0.0,0.0,0.0,22.11,1.54,91.23
2023,7,26,22,0.0,0.0,0.0,21.95,1.53,91.75
2023,7,26,23,0.0,0.0,0.0,21.81,1.5,92.15
2023,7,27,0,0.0,0.0,0.0,21.67,1.49,92.56
2023,7,27,1,0.0,0.0,0.0,21.51,1.51,93.07
2023,7,27,2,0.0,0.0,0.0,21.41,1.55,93.12
2023,7,27,3,0.0,0.0,0.0,21.31,1.61,93.18
2023,7,27,4,0.0,0.0,0.0,21.28,1.66,93.07
2023,7,27,5,0.0,0.0,0.0,21.3,1.66,93.0
2023,7,27,6,0.0,0.0,0.0,21.32,1.63,92.93
2023,7,27,7,0.02,0.0,0.2,21.91,1.64,90.27
2023,7,27,8,0.07,0.0,1.5,23.03,1.58,83.33
