-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2025 in LST
Location: Latitude  -8.488   Longitude 116.0414 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 174.76 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (MJ/hr) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (MJ/hr) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,WS2M,RH2M
2022,3,15,11,0.21,0.01,12.93,28.99,0.93,74.02
2022,3,15,12,0.21,0.01,13.38,29.15,1.05,73.07
2022,3,15,13,0.19,0.01,11.18,29.21,1.11,72.83
2022,3,15,14,0.15,0.01,7.78,29.13,1.04,73.28
2022,3,15,15,0.1,0.0,4.55,28.83,0.86,75.45
2022,3,15,16,0.06,0.0,1.67,28.41,0.63,79.36
2022,3,15,17,0.02,0.0,0.22,27.98,0.44,82.86
2022,3,15,18,0.0,0.0,0.0,27.48,0.4,85.62
2022,3,15,19,0.0,0.0,0.0,27.32,0.45,85.08
2022,3,15,20,0.0,0.0,0.0,27.24,0.54,85.14
2022,3,15,21,0.0,0.0,0.0,27.15,0.64,85.63
2022,3,15,22,0.0,0.0,0.0,27.05,0.7,86.23
2022,3,15,23,0.0,0.0,0.0,26.94,0.67,86.76
2022,3,16,0,0.0,0.0,0.0,26.86,0.54,86.77
2022,3,16,1,0.0,0.0,0.0,26.81,0.37,86.35
2022,3,16,2,0.0,0.0,0.0,26.77,0.15,86.02
2022,3,16,3,0.0,0.0,0.0,26.68,0.32,85.92
2022,3,16,4,0.0,0.0,0.0,26.55,0.7,86.5
2022,3,16,5,0.0,0.0,0.0,26.32,1.06,88.17
2022,3,16,6,0.0,0.0,0.03,26.28,1.3,89.52
2022,3,16,7,0.04,0.0,0.52,26.77,1.35,89.37
2022,3,16,8,0.1,0.0,2.7,27.1,1.18,87.97
2022,3,16,9,0.15,0.0,6.2,27.69,0.99,83.25
2022,3,16,10,0.16,0.01,8.55,28.45,0.92,77.62
2022,3,16,11,0.2,0.01,12.35,29.13,0.92,73.22
2022,3,16,12,0.21,0.01,13.45,29.74,0.81,69.59
2022,3,16,13,0.19,0.01,10.98,30.18,0.64,67.15
2022,3,16,14,0.17,0.01,8.52,30.36,0.53,66.6
2022,3,16,15,0.12,0.0,4.9,30.17,0.46,68.47
2022,3,16,16,0.07,0.0,1.83,29.71,0.41,72.2
2022,3,16,17,0.02,0.0,0.25,29.23,0.55,76.81
2022,3,16,18,0.0,0.0,0.0,28.4,0.69,80.5
2022,3,16,19,0.0,0.0,0.0,27.94,0.71,80.38
2022,3,16,20,0.0,0.0,0.0,27.74,0.67,81.47
2022,3,16,21,0.0,0.0,0.0,27.6,0.55,82.05
2022,3,16,22,0.0,0.0,0.0,27.49,0.41,82.28
2022,3,16,23,0.0,0.0,0.0,27.35,0.27,82.72
2022,3,17,0,0.0,0.0,0.0,27.19,0.28,83.62
2022,3,17,1,0.0,0.0,0.0,27.02,0.4,84.46
2022,3,17,2,0.0,0.0,0.0,26.89,0.48,85.11
2022,3,17,3,0.0,0.0,0.0,26.79,0.55,85.42
2022,3,17,4,0.0,0.0,0.0,26.74,0.54,85.37
2022,3,17,5,0.0,0.0,0.0,26.72,0.49,84.84
2022,3,17,6,0.0,0.0,0.03,26.76,0.55,84.38
2022,3,17,7,0.04,0.0,0.52,27.2,0.66,84.78
2022,3,17,8,0.1,0.0,2.67,27.81,0.85,82.3
2022,3,17,9,0.15,0.0,6.12,28.58,0.91,76.12
2022,3,17,10,0.19,0.01,9.85,29.44,1.02,70.96
2022,3,17,11,0.21,0.01,12.45,30.16,1.04,66.9
2022,3,17,12,0.22,0.01,13.0,30.71,0.9,64.48
2022,3,17,13,0.2,0.01,11.23,30.98,0.71,64.16
2022,3,17,14,0.16,0.01,7.93,30.97,0.59,64.71
2022,3,17,15,0.13,0.0,4.93,30.68,0.62,66.33
2022,3,17,16,0.07,0.0,1.8,30.05,0.77,70.73
2022,3,17,17,0.03,0.0,0.22,29.11,0.97,78.31
2022,3,17,18,0.0,0.0,0.0,28.14,1.18,83.32
2022,3,17,19,0.0,0.0,0.0,27.62,1.4,86.83
2022,3,17,20,0.0,0.0,0.0,27.25,1.5,89.13
2022,3,17,21,0.0,0.0,0.0,26.97,1.53,90.68
2022,3,17,22,0.0,0.0,0.0,26.75,1.56,91.55
2022,3,17,23,0.0,0.0,0.0,26.59,1.57,91.9
2022,3,18,0,0.0,0.0,0.0,26.45,1.58,92.07
2022,3,18,1,0.0,0.0,0.0,26.3,1.6,92.25
2022,3,18,2,0.0,0.0,0.0,26.2,1.65,92.28
2022,3,18,3,0.0,0.0,0.0,26.11,1.74,92.13
2022,3,18,4,0.0,0.0,0.0,26.05,1.83,92.12
2022,3,18,5,0.0,0.0,0.0,26.02,1.86,92.01
2022,3,18,6,0.0,0.0,0.03,26.12,1.78,91.88
2022,3,18,7,0.03,0.0,0.45,26.88,1.71,90.68
2022,3,18,8,0.07,0.0,2.12,27.33,1.49,87.98
2022,3,18,9,0.12,0.0,5.35,28.05,1.31,81.32
2022,3,18,10,0.15,0.01,7.12,28.83,1.17,75.09
2022,3,18,11,0.17,0.01,9.65,29.49,1.03,70.29
2022,3,18,12,0.16,0.01,9.38,30.03,0.88,66.57
2022,3,18,13,0.14,0.01,7.85,30.32,0.73,64.52
2022,3,18,14,0.11,0.0,5.07,30.3,0.67,64.41
2022,3,18,15,0.07,0.0,3.12,29.89,0.69,66.74
2022,3,18,16,0.04,0.0,1.2,29.14,0.74,72.69
2022,3,18,17,0.02,0.0,0.15,28.36,0.72,79.5
2022,3,18,18,0.0,0.0,0.0,27.64,0.73,84.39
2022,3,18,19,0.0,0.0,0.0,27.32,0.8,86.17
2022,3,18,20,0.0,0.0,0.0,27.07,0.92,86.79
2022,3,18,21,0.0,0.0,0.0,26.88,0.97,87.79
2022,3,18,22,0.0,0.0,0.0,26.7,1.01,88.83
2022,3,18,23,0.0,0.0,0.0,26.54,1.06,89.69
2022,3,19,0,0.0,0.0,0.0,26.39,1.17,90.62
2022,3,19,1,0.0,0.0,0.0,26.24,1.31,91.55
2022,3,19,2,0.0,0.0,0.0,26.14,1.36,92.05
2022,3,19,3,0.0,0.0,0.0,26.09,1.39,92.12
2022,3,19,4,0.0,0.0,0.0,26.05,1.36,91.95
2022,3,19,5,0.0,0.0,0.0,26.06,1.39,91.47
2022,3,19,6,0.0,0.0,0.0,26.12,1.39,91.12
2022,3,19,7,0.02,0.0,0.3,26.54,1.47,90.44
2022,3,19,8,0.04,0.0,1.42,26.82,1.4,89.31
2022,3,19,9,0.08,0.0,3.83,27.08,1.18,86.89
2022,3,19,10,0.11,0.0,5.65,27.35,1.19,83.87
2022,3,19,11,0.15,0.01,8.7,27.35,0.97,82.44
2022,3,19,12,0.12,0.0,7.2,27.21,1.01,82.98
2022,3,19,13,0.12,0.0,6.45,27.04,1.35,84.55
2022,3,19,14,0.1,0.0,5.12,26.81,1.67,86.57
2022,3,19,15,0.05,0.0,2.3,26.58,1.82,88.18
2022,3,19,16,0.03,0.0,0.82,26.3,1.83,89.79
2022,3,19,17,0.01,0.0,0.15,26.01,1.82,91.47
2022,3,19,18,0.0,0.0,0.0,25.84,1.86,92.3
2022,3,19,19,0.0,0.0,0.0,25.79,1.77,92.49
2022,3,19,20,0.0,0.0,0.0,25.77,1.55,92.38
2022,3,19,21,0.0,0.0,0.0,25.79,1.38,92.15
2022,3,19,22,0.0,0.0,0.0,25.82,1.32,91.56
2022,3,19,23,0.0,0.0,0.0,25.75,1.47,91.9
2022,3,20,0,0.0,0.0,0.0,25.69,1.72,92.48
2022,3,20,1,0.0,0.0,0.0,25.66,1.97,92.86
2022,3,20,2,0.0,0.0,0.0,25.62,2.13,93.24
2022,3,20,3,0.0,0.0,0.0,25.52,2.09,93.64
2022,3,20,4,0.0,0.0,0.0,25.4,1.98,94.06
2022,3,20,5,0.0,0.0,0.0,25.33,1.87,94.03
2022,3,20,6,0.0,0.0,0.03,25.4,1.79,93.86
2022,3,20,7,0.03,0.0,0.45,25.91,1.88,92.94
2022,3,20,8,0.07,0.0,2.2,26.11,1.93,92.17
2022,3,20,9,0.12,0.0,5.6,26.29,1.96,90.61
2022,3,20,10,0.16,0.01,7.95,26.66,2.03,87.79
2022,3,20,11,0.17,0.01,10.07,27.1,2.12,84.93
2022,3,20,12,0.17,0.01,10.57,27.51,2.2,82.85
2022,3,20,13,0.16,0.01,8.73,27.81,2.24,81.04
2022,3,20,14,0.12,0.0,5.88,27.9,2.09,80.15
2022,3,20,15,0.05,0.0,2.38,27.74,1.82,80.61
2022,3,20,16,0.03,0.0,0.98,27.29,1.65,83.35
2022,3,20,17,0.01,0.0,0.12,26.71,1.64,87.29
2022,3,20,18,0.0,0.0,0.0,26.06,1.71,91.03
2022,3,20,19,0.0,0.0,0.0,25.8,1.82,91.81
2022,3,20,20,0.0,0.0,0.0,25.69,1.86,91.86
2022,3,20,21,0.0,0.0,0.0,25.6,1.88,91.87
2022,3,20,22,0.0,0.0,0.0,25.55,1.89,91.87
2022,3,20,23,0.0,0.0,0.0,25.5,1.92,91.96
2022,3,21,0,0.0,0.0,0.0,25.42,1.99,92.1
2022,3,21,1,0.0,0.0,0.0,25.34,2.08,92.23
2022,3,21,2,0.0,0.0,0.0,25.29,2.17,92.35
2022,3,21,3,0.0,0.0,0.0,25.25,2.27,92.34
2022,3,21,4,0.0,0.0,0.0,25.22,2.34,92.32
2022,3,21,5,0.0,0.0,0.0,25.18,2.28,92.2
2022,3,21,6,0.0,0.0,0.03,25.26,2.19,91.97
2022,3,21,7,0.03,0.0,0.47,25.89,2.15,89.96
2022,3,21,8,0.08,0.0,2.4,26.56,2.01,85.81
2022,3,21,9,0.13,0.0,5.95,27.3,1.87,80.89
2022,3,21,10,0.17,0.01,8.55,27.98,1.76,76.79
2022,3,21,11,0.18,0.01,10.57,28.55,1.65,73.61
2022,3,21,12,0.18,0.01,11.38,28.91,1.58,71.92
2022,3,21,13,0.17,0.01,9.68,29.04,1.57,71.36
2022,3,21,14,0.13,0.0,6.68,28.91,1.58,71.98
2022,3,21,15,0.09,0.0,3.85,28.52,1.57,73.89
2022,3,21,16,0.06,0.0,1.52,27.88,1.49,77.83
2022,3,21,17,0.02,0.0,0.17,27.08,1.44,83.6
2022,3,21,18,0.0,0.0,0.0,26.26,1.43,88.48
2022,3,21,19,0.0,0.0,0.0,25.92,1.39,89.69
2022,3,21,20,0.0,0.0,0.0,25.75,1.35,89.76
2022,3,21,21,0.0,0.0,0.0,25.65,1.37,89.52
2022,3,21,22,0.0,0.0,0.0,25.54,1.4,89.5
2022,3,21,23,0.0,0.0,0.0,25.42,1.43,89.54
2022,3,22,0,0.0,0.0,0.0,25.32,1.45,89.55
2022,3,22,1,0.0,0.0,0.0,25.21,1.42,89.9
2022,3,22,2,0.0,0.0,0.0,25.12,1.41,90.36
2022,3,22,3,0.0,0.0,0.0,25.04,1.38,90.53
2022,3,22,4,0.0,0.0,0.0,25.01,1.3,90.21
2022,3,22,5,0.0,0.0,0.0,25.05,1.29,89.18
2022,3,22,6,0.0,0.0,0.03,25.18,1.28,88.86
2022,3,22,7,0.04,0.0,0.55,25.93,1.31,88.89
2022,3,22,8,0.09,0.0,2.67,26.58,1.38,85.39
2022,3,22,9,0.14,0.0,6.0,27.45,1.49,79.48
2022,3,22,10,0.17,0.01,8.73,28.14,1.63,76.04
2022,3,22,11,0.19,0.01,11.8,28.55,1.72,74.38
2022,3,22,12,0.2,0.01,12.75,28.74,1.77,73.59
2022,3,22,13,0.18,0.01,10.7,28.73,1.81,73.55
2022,3,22,14,0.13,0.0,6.4,28.56,1.84,74.36
2022,3,22,15,0.1,0.0,4.3,28.18,1.84,76.33
2022,3,22,16,0.06,0.0,1.52,27.56,1.72,80.46
2022,3,22,17,0.02,0.0,0.2,26.79,1.68,85.63
2022,3,22,18,0.0,0.0,0.0,26.1,1.69,90.17
2022,3,22,19,0.0,0.0,0.0,25.85,1.76,91.44
2022,3,22,20,0.0,0.0,0.0,25.73,1.78,91.87
2022,3,22,21,0.0,0.0,0.0,25.65,1.78,92.1
2022,3,22,22,0.0,0.0,0.0,25.6,1.8,92.25
2022,3,22,23,0.0,0.0,0.0,25.54,1.82,92.21
2022,3,23,0,0.0,0.0,0.0,25.47,1.81,92.25
2022,3,23,1,0.0,0.0,0.0,25.41,1.78,92.12
2022,3,23,2,0.0,0.0,0.0,25.33,1.77,92.08
2022,3,23,3,0.0,0.0,0.0,25.25,1.81,92.11
2022,3,23,4,0.0,0.0,0.0,25.22,1.86,92.0
2022,3,23,5,0.0,0.0,0.0,25.2,1.84,91.9
2022,3,23,6,0.0,0.0,0.03,25.3,1.82,91.75
2022,3,23,7,0.04,0.0,0.55,25.92,1.92,90.45
2022,3,23,8,0.09,0.0,2.72,26.34,1.86,88.55
2022,3,23,9,0.14,0.0,6.22,26.87,1.84,83.81
2022,3,23,10,0.16,0.01,8.3,27.4,1.75,80.5
2022,3,23,11,0.19,0.01,11.55,27.86,1.75,77.86
2022,3,23,12,0.19,0.01,12.18,28.18,1.77,76.12
2022,3,23,13,0.17,0.01,9.75,28.28,1.73,75.3
2022,3,23,14,0.13,0.0,6.78,28.23,1.68,75.28
2022,3,23,15,0.09,0.0,4.1,27.97,1.66,76.67
2022,3,23,16,0.05,0.0,1.5,27.51,1.65,80.03
2022,3,23,17,0.02,0.0,0.2,26.78,1.62,85.34
2022,3,23,18,0.0,0.0,0.0,26.02,1.63,90.32
2022,3,23,19,0.0,0.0,0.0,25.76,1.74,91.77
2022,3,23,20,0.0,0.0,0.0,25.69,1.83,92.01
2022,3,23,21,0.0,0.0,0.0,25.66,1.92,92.06
2022,3,23,22,0.0,0.0,0.0,25.62,1.99,92.04
2022,3,23,23,0.0,0.0,0.0,25.54,2.02,92.18
2022,3,24,0,0.0,0.0,0.0,25.43,2.02,92.55
2022,3,24,1,0.0,0.0,0.0,25.32,2.0,92.44
2022,3,24,2,0.0,0.0,0.0,25.18,1.86,91.62
2022,3,24,3,0.0,0.0,0.0,25.07,1.67,91.03
2022,3,24,4,0.0,0.0,0.0,25.02,1.56,90.46
2022,3,24,5,0.0,0.0,0.0,25.0,1.57,90.02
2022,3,24,6,0.0,0.0,0.03,25.14,1.58,89.45
2022,3,24,7,0.04,0.0,0.52,25.94,1.6,87.92
2022,3,24,8,0.08,0.0,2.47,26.67,1.51,84.34
2022,3,24,9,0.14,0.0,5.97,27.41,1.39,79.09
2022,3,24,10,0.18,0.01,9.43,28.09,1.23,75.49
2022,3,24,11,0.2,0.01,12.25,28.72,1.11,72.45
2022,3,24,12,0.21,0.01,13.48,29.18,1.07,70.41
2022,3,24,13,0.2,0.01,11.52,29.47,1.07,69.34
2022,3,24,14,0.17,0.01,8.43,29.45,1.05,69.47
2022,3,24,15,0.12,0.0,4.62,29.03,0.97,71.29
2022,3,24,16,0.07,0.0,1.67,28.45,0.79,75.95
2022,3,24,17,0.02,0.0,0.2,27.85,0.59,80.01
2022,3,24,18,0.0,0.0,0.0,27.28,0.35,83.69
2022,3,24,19,0.0,0.0,0.0,27.05,0.43,83.55
2022,3,24,20,0.0,0.0,0.0,26.84,0.57,84.13
2022,3,24,21,0.0,0.0,0.0,26.64,0.63,84.72
2022,3,24,22,0.0,0.0,0.0,26.52,0.63,84.89
2022,3,24,23,0.0,0.0,0.0,26.36,0.69,85.27
2022,3,25,0,0.0,0.0,0.0,26.19,0.76,85.82
2022,3,25,1,0.0,0.0,0.0,26.02,0.85,86.54
2022,3,25,2,0.0,0.0,0.0,25.78,1.08,88.16
2022,3,25,3,0.0,0.0,0.0,25.57,1.38,90.13
2022,3,25,4,0.0,0.0,0.0,25.42,1.62,91.76
2022,3,25,5,0.0,0.0,0.0,25.38,1.48,92.11
2022,3,25,6,0.0,0.0,0.03,25.47,1.19,91.43
2022,3,25,7,0.04,0.0,0.52,25.97,0.91,90.16
2022,3,25,8,0.09,0.0,2.53,26.31,0.48,89.54
2022,3,25,9,0.13,0.0,5.75,26.69,0.04,85.8
2022,3,25,10,0.17,0.01,8.52,27.41,0.51,80.15
2022,3,25,11,0.2,0.01,11.73,27.97,0.77,76.81
2022,3,25,12,0.2,0.01,12.0,28.32,0.86,74.67
2022,3,25,13,0.15,0.01,8.43,28.47,1.0,73.6
2022,3,25,14,0.11,0.0,5.45,28.38,1.18,74.03
2022,3,25,15,0.05,0.0,2.3,28.04,1.31,75.95
2022,3,25,16,0.03,0.0,0.62,27.46,1.31,79.78
2022,3,25,17,0.01,0.0,0.1,26.84,1.15,84.66
2022,3,25,18,0.0,0.0,0.0,26.28,1.03,88.16
2022,3,25,19,0.0,0.0,0.0,26.16,1.02,86.83
2022,3,25,20,0.0,0.0,0.0,26.17,0.95,85.27
2022,3,25,21,0.0,0.0,0.0,26.16,0.88,84.39
2022,3,25,22,0.0,0.0,0.0,26.11,0.81,84.09
2022,3,25,23,0.0,0.0,0.0,26.05,0.73,84.17
2022,3,26,0,0.0,0.0,0.0,25.99,0.66,84.38
2022,3,26,1,0.0,0.0,0.0,25.97,0.64,84.3
2022,3,26,2,0.0,0.0,0.0,25.98,0.65,83.99
2022,3,26,3,0.0,0.0,0.0,25.95,0.75,84.04
2022,3,26,4,0.0,0.0,0.0,25.88,0.91,84.45
2022,3,26,5,0.0,0.0,0.0,25.82,0.98,84.79
2022,3,26,6,0.0,0.0,0.03,25.86,0.99,84.81
2022,3,26,7,0.04,0.0,0.52,26.37,0.86,85.79
2022,3,26,8,0.1,0.0,2.67,26.98,0.79,81.87
2022,3,26,9,0.15,0.0,6.22,27.77,0.82,76.71
2022,3,26,10,0.19,0.01,10.07,28.5,0.95,73.44
2022,3,26,11,0.21,0.01,12.27,29.01,1.06,71.36
2022,3,26,12,0.2,0.01,12.57,29.34,1.14,69.98
2022,3,26,13,0.17,0.01,9.93,29.42,1.19,69.71
2022,3,26,14,0.14,0.0,6.95,29.3,1.22,70.51
2022,3,26,15,0.09,0.0,3.95,28.96,1.21,72.45
2022,3,26,16,0.05,0.0,1.4,28.33,1.15,76.66
2022,3,26,17,0.02,0.0,0.15,27.51,1.02,83.24
2022,3,26,18,0.0,0.0,0.0,26.81,0.94,87.76
2022,3,26,19,0.0,0.0,0.0,26.62,0.95,87.52
2022,3,26,20,0.0,0.0,0.0,26.5,0.95,87.21
2022,3,26,21,0.0,0.0,0.0,26.41,0.97,87.08
2022,3,26,22,0.0,0.0,0.0,26.32,0.97,86.96
2022,3,26,23,0.0,0.0,0.0,26.19,1.04,87.33
2022,3,27,0,0.0,0.0,0.0,26.04,1.12,87.81
2022,3,27,1,0.0,0.0,0.0,25.91,1.15,88.07
2022,3,27,2,0.0,0.0,0.0,25.82,1.13,87.84
2022,3,27,3,0.0,0.0,0.0,25.79,1.08,87.28
2022,3,27,4,0.0,0.0,0.0,25.82,1.0,86.3
2022,3,27,5,0.0,0.0,0.0,25.85,0.97,85.52
2022,3,27,6,0.0,0.0,0.03,25.96,0.91,84.97
2022,3,27,7,0.04,0.0,0.5,26.33,0.8,85.9
2022,3,27,8,0.08,0.0,2.33,26.72,0.71,84.82
2022,3,27,9,0.13,0.0,5.72,27.36,0.77,79.26
2022,3,27,10,0.17,0.01,8.6,27.92,0.95,76.26
2022,3,27,11,0.2,0.01,11.62,28.26,1.13,74.91
2022,3,27,12,0.2,0.01,12.02,28.44,1.22,74.07
2022,3,27,13,0.18,0.01,10.27,28.47,1.3,74.12
2022,3,27,14,0.14,0.0,7.03,28.32,1.33,74.99
2022,3,27,15,0.09,0.0,3.67,27.93,1.33,77.54
2022,3,27,16,0.05,0.0,1.25,27.39,1.29,81.96
2022,3,27,17,0.02,0.0,0.15,26.8,1.18,86.65
2022,3,27,18,0.0,0.0,0.0,26.34,1.1,89.26
2022,3,27,19,0.0,0.0,0.0,26.09,1.08,89.78
2022,3,27,20,0.0,0.0,0.0,25.98,1.02,89.53
2022,3,27,21,0.0,0.0,0.0,25.89,0.97,89.3
2022,3,27,22,0.0,0.0,0.0,25.8,0.92,89.07
2022,3,27,23,0.0,0.0,0.0,25.64,0.98,89.58
2022,3,28,0,0.0,0.0,0.0,25.46,1.07,90.31
2022,3,28,1,0.0,0.0,0.0,25.31,1.16,90.92
2022,3,28,2,0.0,0.0,0.0,25.21,1.19,90.84
2022,3,28,3,0.0,0.0,0.0,25.12,1.21,90.49
2022,3,28,4,0.0,0.0,0.0,25.05,1.28,90.09
2022,3,28,5,0.0,0.0,0.0,25.0,1.32,89.65
2022,3,28,6,0.0,0.0,0.03,25.0,1.34,89.5
2022,3,28,7,0.03,0.0,0.5,25.48,1.31,89.22
2022,3,28,8,0.08,0.0,2.5,25.87,1.23,88.2
2022,3,28,9,0.12,0.0,5.8,26.19,1.21,85.13
2022,3,28,10,0.16,0.01,7.9,26.73,1.28,81.12
2022,3,28,11,0.17,0.01,10.18,27.14,1.35,79.22
2022,3,28,12,0.16,0.01,10.12,27.51,1.38,77.55
2022,3,28,13,0.14,0.01,8.05,27.69,1.38,76.81
2022,3,28,14,0.1,0.0,5.45,27.68,1.36,76.82
2022,3,28,15,0.05,0.0,2.25,27.45,1.31,77.85
2022,3,28,16,0.03,0.0,0.85,26.98,1.18,80.82
2022,3,28,17,0.01,0.0,0.1,26.41,0.99,85.6
2022,3,28,18,0.0,0.0,0.0,25.92,0.84,88.68
2022,3,28,19,0.0,0.0,0.0,25.84,0.76,86.83
2022,3,28,20,0.0,0.0,0.0,25.83,0.58,85.57
2022,3,28,21,0.0,0.0,0.0,25.81,0.38,84.9
2022,3,28,22,0.0,0.0,0.0,25.74,0.34,84.97
2022,3,28,23,0.0,0.0,0.0,25.59,0.58,85.85
2022,3,29,0,0.0,0.0,0.0,25.41,0.83,87.25
2022,3,29,1,0.0,0.0,0.0,25.27,0.99,88.46
2022,3,29,2,0.0,0.0,0.0,25.17,1.06,89.25
2022,3,29,3,0.0,0.0,0.0,25.1,1.12,89.56
2022,3,29,4,0.0,0.0,0.0,25.01,1.17,90.02
2022,3,29,5,0.0,0.0,0.0,24.96,1.13,90.12
2022,3,29,6,0.0,0.0,0.03,25.04,0.91,89.59
2022,3,29,7,0.03,0.0,0.5,25.48,0.59,89.23
2022,3,29,8,0.08,0.0,2.42,25.73,0.06,87.49
2022,3,29,9,0.14,0.0,6.12,26.39,0.36,83.39
2022,3,29,10,0.17,0.01,8.75,27.09,0.7,79.3
2022,3,29,11,0.2,0.01,12.1,27.52,0.81,77.03
2022,3,29,12,0.2,0.01,12.45,27.68,0.82,76.46
2022,3,29,13,0.15,0.01,8.57,27.69,0.9,76.69
2022,3,29,14,0.1,0.0,5.38,27.41,0.98,78.47
2022,3,29,15,0.05,0.0,2.22,26.98,1.08,81.16
2022,3,29,16,0.04,0.0,0.88,26.45,1.13,84.47
2022,3,29,17,0.01,0.0,0.12,25.85,1.05,88.65
2022,3,29,18,0.0,0.0,0.0,25.35,1.04,91.68
2022,3,29,19,0.0,0.0,0.0,25.14,1.22,91.88
2022,3,29,20,0.0,0.0,0.0,25.03,1.33,91.7
2022,3,29,21,0.0,0.0,0.0,24.95,1.42,91.83
2022,3,29,22,0.0,0.0,0.0,24.82,1.53,91.96
2022,3,29,23,0.0,0.0,0.0,24.74,1.71,92.02
2022,3,30,0,0.0,0.0,0.0,24.64,1.91,92.48
2022,3,30,1,0.0,0.0,0.0,24.55,2.02,92.77
2022,3,30,2,0.0,0.0,0.0,24.46,2.05,92.88
2022,3,30,3,0.0,0.0,0.0,24.37,2.07,92.87
2022,3,30,4,0.0,0.0,0.0,24.3,2.12,92.81
2022,3,30,5,0.0,0.0,0.0,24.28,2.1,92.7
2022,3,30,6,0.0,0.0,0.03,24.33,2.12,92.73
2022,3,30,7,0.03,0.0,0.5,24.77,2.18,91.91
2022,3,30,8,0.08,0.0,2.42,25.2,2.09,89.81
2022,3,30,9,0.11,0.0,5.12,25.86,2.05,84.27
2022,3,30,10,0.12,0.0,5.93,26.55,1.95,78.76
2022,3,30,11,0.15,0.01,8.9,27.1,1.82,74.62
2022,3,30,12,0.2,0.01,12.18,27.38,1.66,72.31
2022,3,30,13,0.18,0.01,9.98,27.44,1.47,71.4
2022,3,30,14,0.16,0.01,7.93,27.31,1.29,71.87
2022,3,30,15,0.11,0.0,4.25,27.13,1.16,73.27
2022,3,30,16,0.06,0.0,1.48,26.87,1.09,76.22
2022,3,30,17,0.02,0.0,0.17,26.47,1.08,80.38
2022,3,30,18,0.0,0.0,0.0,25.93,1.24,83.32
2022,3,30,19,0.0,0.0,0.0,25.71,1.41,83.72
2022,3,30,20,0.0,0.0,0.0,25.6,1.5,84.18
2022,3,30,21,0.0,0.0,0.0,25.49,1.56,84.75
2022,3,30,22,0.0,0.0,0.0,25.4,1.57,85.29
2022,3,30,23,0.0,0.0,0.0,25.34,1.55,85.32
2022,3,31,0,0.0,0.0,0.0,25.29,1.51,84.89
2022,3,31,1,0.0,0.0,0.0,25.25,1.47,84.45
2022,3,31,2,0.0,0.0,0.0,25.23,1.45,84.0
2022,3,31,3,0.0,0.0,0.0,25.17,1.46,84.01
2022,3,31,4,0.0,0.0,0.0,25.11,1.5,84.13
2022,3,31,5,0.0,0.0,0.0,25.1,1.55,84.02
2022,3,31,6,0.0,0.0,0.03,25.13,1.57,84.65
2022,3,31,7,0.04,0.0,0.55,25.92,1.52,84.78
2022,3,31,8,0.09,0.0,2.7,26.67,1.47,81.13
2022,3,31,9,0.14,0.0,6.32,27.33,1.39,76.85
2022,3,31,10,0.18,0.01,9.5,27.95,1.34,73.96
2022,3,31,11,0.2,0.01,12.25,28.52,1.28,70.97
2022,3,31,12,0.22,0.01,13.43,29.02,1.25,68.22
2022,3,31,13,0.19,0.01,11.05,29.28,1.29,66.73
2022,3,31,14,0.16,0.01,7.85,29.23,1.35,66.96
2022,3,31,15,0.09,0.0,3.83,28.92,1.43,68.71
2022,3,31,16,0.05,0.0,1.33,28.35,1.49,72.6
2022,3,31,17,0.02,0.0,0.15,27.54,1.52,79.49
2022,3,31,18,0.0,0.0,0.0,26.63,1.61,85.56
2022,3,31,19,0.0,0.0,0.0,26.23,1.74,88.12
2022,3,31,20,0.0,0.0,0.0,26.0,1.75,89.7
2022,3,31,21,0.0,0.0,0.0,25.86,1.73,90.38
2022,3,31,22,0.0,0.0,0.0,25.73,1.7,90.8
2022,3,31,23,0.0,0.0,0.0,25.65,1.62,90.88
2022,4,1,0,0.0,0.0,0.0,25.54,1.53,90.96
2022,4,1,1,0.0,0.0,0.0,25.44,1.45,90.99
2022,4,1,2,0.0,0.0,0.0,25.33,1.44,91.04
2022,4,1,3,0.0,0.0,0.0,25.22,1.44,91.0
2022,4,1,4,0.0,0.0,0.0,25.14,1.46,90.78
2022,4,1,5,0.0,0.0,0.0,25.08,1.4,90.27
2022,4,1,6,0.0,0.0,0.03,25.2,1.26,89.14
2022,4,1,7,0.03,0.0,0.5,25.72,1.0,88.78
2022,4,1,8,0.08,0.0,2.45,26.2,0.83,86.15
2022,4,1,9,0.12,0.0,5.32,26.92,0.7,79.45
2022,4,1,10,0.15,0.01,7.82,27.74,0.58,74.17
2022,4,1,11,0.17,0.01,10.43,28.5,0.43,69.78
